2020-10-25 13:06:02,b'RT @AaravSeth_: The death of the #forest is the end of our life.\n#SaveThano \n\n@cmo_uttarakhand\n  \n@PrakashJavdekar\n \n@PMOIndia\n \n@HardeepSP\xe2\x80\xa6'
2020-10-25 13:05:55,b'@ndtv congrass'
2020-10-25 13:05:49,"b""RT @ndtv: Scrap Dealer's Son Clears Medical Entrance Test In Ninth Attempt https://t.co/pXQ3KhIro4 https://t.co/WoPM7DhL87"""
2020-10-25 13:05:47,b'RT @ashoswai: No end to their drama! https://t.co/lWMpeEVMUM via @ndtv'
2020-10-25 13:05:46,b'@LSwithin @pree_2710 @ndtv 25 is the limit bro'
2020-10-25 13:05:33,"b'@ndtv But then, Modi got re-elected!'"
2020-10-25 13:05:29,"b""RT @ndtv: Team #BTSARMY - Jin, Suga, J-Hope, RM, Jimin, V and Jungkook spoke to NDTV's @rohitkhilnani!\n\n#BTSOnNDTV - Watch the full intervi\xe2\x80\xa6"""
2020-10-25 13:05:28,"b""@ndtv Doesn't he look like @chaubey_pratysh ??"""
2020-10-25 13:05:27,"b""RT @ndtv: Scrap Dealer's Son Clears Medical Entrance Test In Ninth Attempt https://t.co/pXQ3KhIro4 https://t.co/WoPM7DhL87"""
2020-10-25 13:05:26,"b""RT @ndtv: Team #BTSARMY - Jin, Suga, J-Hope, RM, Jimin, V and Jungkook spoke to NDTV's @rohitkhilnani!\n\n#BTSOnNDTV - Watch the full intervi\xe2\x80\xa6"""
2020-10-25 13:05:23,"b'RT @ndtv: #Punjab BJP Kisan Morcha President Tarlochan Singh Gill on Saturday resigned from the party over the #FarmBills2020. Earlier, BJP\xe2\x80\xa6'"
2020-10-25 13:05:08,b'RT @Mynation_BH: @MyNation_net @MensDayOutIndia @rashtrapatibhvn @narendramodi @RahulGandhi @rsprasad @RajThakre09 @ThakreUddhav @ArvindKej\xe2\x80\xa6'
2020-10-25 13:05:04,"b'RT @ndtv: Trump Seeking Second Term ""To Help Himself"" And His Wealthy Friends: Obama https://t.co/w6noTibTaS https://t.co/EILCJYY8ue'"
2020-10-25 13:05:03,"b'RT @DebsisM: Each tax payers are contributing to build our INDIA,then why discrimination &amp; deliberately ignored our pain by \n@mygovindia\n@P\xe2\x80\xa6'"
2020-10-25 13:05:02,"b""RT @ndtv: Scrap Dealer's Son Clears Medical Entrance Test In Ninth Attempt https://t.co/pXQ3KhIro4 https://t.co/WoPM7DhL87"""
2020-10-25 13:05:02,b'@MyNation_net @MensDayOutIndia @rashtrapatibhvn @narendramodi @RahulGandhi @rsprasad @RajThakre09 @ThakreUddhav\xe2\x80\xa6 https://t.co/OaTFr4CC8E'
2020-10-25 13:05:02,"b""RT @ndtv: Scrap Dealer's Son Clears Medical Entrance Test In Ninth Attempt https://t.co/pXQ3KhIro4 https://t.co/WoPM7DhL87"""
2020-10-25 13:05:00,"b'Each tax payers are contributing to build our INDIA,then why discrimination &amp; deliberately ignored our pain by\xe2\x80\xa6 https://t.co/gJoUpUZfgm'"
2020-10-25 13:05:00,"b'RT @ndtv: #Watch | ""I always thought of doing something for Pudukkottai"": R Jayalakshmi, the teen who gave up a trip to @Nasa to get toilet\xe2\x80\xa6'"
2020-10-25 13:04:59,"b""@ndtv He doesn't have any balls to do that except giving speeches in the rally"""
2020-10-25 13:04:53,"b'RT @ndtv: ""It\'s My Duty..."": AAP\'s Raghav Chadha Helps Man Find Daughter https://t.co/YPM9jRRvti https://t.co/4IYr8xtIGK'"
2020-10-25 13:04:52,b'RT @ashoswai: No end to their drama! https://t.co/lWMpeEVMUM via @ndtv'
2020-10-25 13:04:50,"b""RT @ndtv: Scrap Dealer's Son Clears Medical Entrance Test In Ninth Attempt https://t.co/pXQ3KhIro4 https://t.co/WoPM7DhL87"""
2020-10-25 13:04:47,"b'RT @DebsisM: @pakhilesh_akhil @narendramodi Each tax payers are contributing to build our INDIA,then why discrimination &amp; deliberately igno\xe2\x80\xa6'"
2020-10-25 13:04:42,"b'RT @ndtv: #Watch | ""I always thought of doing something for Pudukkottai"": R Jayalakshmi, the teen who gave up a trip to @Nasa to get toilet\xe2\x80\xa6'"
2020-10-25 13:04:39,"b""RT @ndtv: Scrap Dealer's Son Clears Medical Entrance Test In Ninth Attempt https://t.co/pXQ3KhIro4 https://t.co/WoPM7DhL87"""
2020-10-25 13:04:39,"b'@Vasudevmodi3 Each tax payers are contributing to build our INDIA,then why discrimination &amp; deliberately ignored ou\xe2\x80\xa6 https://t.co/Dr4CNyX3Z4'"
2020-10-25 13:04:38,"b""RT @ndtv: Scrap Dealer's Son Clears Medical Entrance Test In Ninth Attempt https://t.co/pXQ3KhIro4 https://t.co/WoPM7DhL87"""
2020-10-25 13:04:38,"b'RT @ndtv: #Watch | ""I always thought of doing something for Pudukkottai"": R Jayalakshmi, the teen who gave up a trip to @Nasa to get toilet\xe2\x80\xa6'"
2020-10-25 13:04:37,b'@ndtv Rss will fight against China \xf0\x9f\x87\xa8\xf0\x9f\x87\xb3'
2020-10-25 13:04:37,"b""RT @ndtv: Team #BTSARMY - Jin, Suga, J-Hope, RM, Jimin, V and Jungkook spoke to NDTV's @rohitkhilnani!\n\n#BTSOnNDTV - Watch the full intervi\xe2\x80\xa6"""
2020-10-25 13:04:34,"b""RT @ashoswai: The way 'Light A Lamp' in April has kept Corona away, this time it will keep China away! https://t.co/fbMMOoI6SH via @ndtv"""
2020-10-25 13:04:34,b'@ndtv NDTV is Now Non Descript TV'
2020-10-25 13:04:32,"b""RT @ndtv: Team #BTSARMY - Jin, Suga, J-Hope, RM, Jimin, V and Jungkook spoke to NDTV's @rohitkhilnani!\n\n#BTSOnNDTV - Watch the full intervi\xe2\x80\xa6"""
2020-10-25 13:04:20,"b'@ndtv What wrong did he tell?  You guys, at NDTV are so anti RSS, BJP &amp; ModiJi that you always try to find the most\xe2\x80\xa6 https://t.co/RzLaki0zKs'"
2020-10-25 13:04:18,b'@ndtv congratulations'
2020-10-25 13:04:16,"b'RT @BhagabanaSahu10: #speakupForOdishaJuniorTeacherRecruitment\n#SpeakupForCTBEdstudent\n#\xe0\xac\x95\xe0\xac\xa8\xe0\xac\xbf\xe0\xac\xb7\xe0\xad\x8d\xe0\xac\xa0\xe0\xac\xb6\xe0\xac\xbf\xe0\xac\x95\xe0\xad\x8d\xe0\xac\xb7\xe0\xac\x95\xe0\xac\xa8\xe0\xac\xbf\xe0\xac\xaf\xe0\xad\x81\xe0\xac\x95\xe0\xad\x8d\xe0\xac\xa4\xe0\xac\xbf\nFrom 2016, No recruitment of J\xe2\x80\xa6'"
2020-10-25 13:04:16,"b""RT @ndtv: Scrap Dealer's Son Clears Medical Entrance Test In Ninth Attempt https://t.co/pXQ3KhIro4 https://t.co/WoPM7DhL87"""
2020-10-25 13:04:15,"b'RT @ndtv: #Watch | ""I always thought of doing something for Pudukkottai"": R Jayalakshmi, the teen who gave up a trip to @Nasa to get toilet\xe2\x80\xa6'"
2020-10-25 13:04:12,"b""RT @ndtv: Team #BTSARMY - Jin, Suga, J-Hope, RM, Jimin, V and Jungkook spoke to NDTV's @rohitkhilnani!\n\n#BTSOnNDTV - Watch the full intervi\xe2\x80\xa6"""
2020-10-25 13:04:07,"b""RT @ndtv: Scrap Dealer's Son Clears Medical Entrance Test In Ninth Attempt https://t.co/pXQ3KhIro4 https://t.co/WoPM7DhL87"""
2020-10-25 13:04:07,b'Request you to cover the Relief works of Tablighi Jamaatis irrespective of caste creed and religion\xe2\x80\xa6 https://t.co/rV8VbEyf8w'
2020-10-25 13:04:06,b'@ndtv Before Election\xf0\x9f\x91\x8e'
2020-10-25 13:03:48,"b""RT @ndtv: Scrap Dealer's Son Clears Medical Entrance Test In Ninth Attempt https://t.co/pXQ3KhIro4 https://t.co/WoPM7DhL87"""
2020-10-25 13:03:48,b'RT @ndtv: 13-Year-Old Boy Allegedly Rapes 5-Year-Old In UP: Police https://t.co/aH0K4nE4F6 https://t.co/9r23f1O1eP'
2020-10-25 13:03:44,b'RT @Mynation_BH: @MyNation_net @MensDayOutIndia @rashtrapatibhvn @narendramodi @RahulGandhi @rsprasad @RajThakre09 @ThakreUddhav @ArvindKej\xe2\x80\xa6'
2020-10-25 13:03:40,"b'Each tax payers are contributing to build our INDIA,then why discrimination &amp; deliberately ignored our pain by\xe2\x80\xa6 https://t.co/8AkvK0YNpK'"
2020-10-25 13:03:35,"b""RT @ndtv: Scrap Dealer's Son Clears Medical Entrance Test In Ninth Attempt https://t.co/pXQ3KhIro4 https://t.co/WoPM7DhL87"""
2020-10-25 13:03:33,"b'@pakhilesh_akhil @narendramodi Each tax payers are contributing to build our INDIA,then why discrimination &amp; delibe\xe2\x80\xa6 https://t.co/pfrgSjhbBp'"
2020-10-25 13:03:30,"b""RT @ndtv: Team #BTSARMY - Jin, Suga, J-Hope, RM, Jimin, V and Jungkook spoke to NDTV's @rohitkhilnani!\n\n#BTSOnNDTV - Watch the full intervi\xe2\x80\xa6"""
2020-10-25 13:03:27,b'@ndtv @rohitkhilnani @BTS_twt @bts_bighit @BTSW_official i need cpr im getting an attack. pls this is too much of suspense to handle \xf0\x9f\xa5\xba\xf0\x9f\xa5\xba\xf0\x9f\x98\xad\xf0\x9f\x98\xad'
2020-10-25 13:03:27,"b'RT @ndtv: #Watch | ""We haven\'t received our salary on time in 2 years"": Doctors of the Resident Doctors Association on why they have gone o\xe2\x80\xa6'"
2020-10-25 13:03:24,"b""RT @ndtv: Scrap Dealer's Son Clears Medical Entrance Test In Ninth Attempt https://t.co/pXQ3KhIro4 https://t.co/WoPM7DhL87"""
2020-10-25 13:03:15,b'RT @MyNation_net: @Kishore79592200 @MyNation_VB @Mynation_BH @mynation_pune @Mynation_MP @498anlr @s_parasar @tragzt @Mynation_ap @mynation\xe2\x80\xa6'
2020-10-25 13:03:14,b'@indiafirstalws @ndtv Hav some worries in your baby penguin states. Modiji is doing excellent work. Not paying our\xe2\x80\xa6 https://t.co/GpHHK6OhqD'
2020-10-25 13:03:10,"b'RT @ndtv: ""It\'s My Duty..."": AAP\'s Raghav Chadha Helps Man Find Daughter https://t.co/YPM9jRRvti https://t.co/4IYr8xtIGK'"
2020-10-25 13:02:58,"b""RT @ndtv: Team #BTSARMY - Jin, Suga, J-Hope, RM, Jimin, V and Jungkook spoke to NDTV's @rohitkhilnani!\n\n#BTSOnNDTV - Watch the full intervi\xe2\x80\xa6"""
2020-10-25 13:02:53,"b'RT @ndtv: Watch | ""One should look at South Korea and #BTS for the way they market their music"": Oscar-winning music composer AR Rahman spe\xe2\x80\xa6'"
2020-10-25 13:02:51,"b""RT @ndtv: Team #BTSARMY - Jin, Suga, J-Hope, RM, Jimin, V and Jungkook spoke to NDTV's @rohitkhilnani!\n\n#BTSOnNDTV - Watch the full intervi\xe2\x80\xa6"""
2020-10-25 13:02:39,b'@NEERAJS43694911 @ndtv Is it main problem of yours pondint \n\xf0\x9f\x98\x82 https://t.co/dQtSuShZd9'
2020-10-25 13:02:38,"b'RT @DebsisM: @Vasudevmodi3 @nsitharamanoffc @RBI Each tax payers are contributing to build our INDIA,then why discrimination &amp; deliberately\xe2\x80\xa6'"
2020-10-25 13:02:32,b'@ndtv This time for Soldiers of Bihar on the eve of election here.\nNext time for other State when election will be\xe2\x80\xa6 https://t.co/bDjrBrjB6h'
2020-10-25 13:02:32,"b""RT @ndtv: Team #BTSARMY - Jin, Suga, J-Hope, RM, Jimin, V and Jungkook spoke to NDTV's @rohitkhilnani!\n\n#BTSOnNDTV - Watch the full intervi\xe2\x80\xa6"""
2020-10-25 13:02:31,b'RT @saxenaamit7404: @OpIndia_com No democracy in Maharashtra .... NDTV has drank fevicol .\n@ndtv'
2020-10-25 13:02:31,"b'RT @ndtv: #Watch | Instead of a trip to @NASA, K Jayalaxmi chose to build toilets in her village in #TamilNadu https://t.co/vqValYNLDo'"
2020-10-25 13:02:29,b'@ndtv 2024 elections ?'
2020-10-25 13:02:23,b'@ndtv Everyone knows.. Just before the election....'
2020-10-25 13:02:19,"b""RT @ashoswai: The way 'Light A Lamp' in April has kept Corona away, this time it will keep China away! https://t.co/fbMMOoI6SH via @ndtv"""
2020-10-25 13:02:18,b'@NonBhaktIndian @narendramodi @wavelramkalawan @washingtonpost @ndtv @aajtak @ZeeNews @nytimes @timesofindia\xe2\x80\xa6 https://t.co/brsW1fjqyT'
2020-10-25 13:02:15,"b""RT @ndtv: Team #BTSARMY - Jin, Suga, J-Hope, RM, Jimin, V and Jungkook spoke to NDTV's @rohitkhilnani!\n\n#BTSOnNDTV - Watch the full intervi\xe2\x80\xa6"""
2020-10-25 13:02:11,"b""RT @ndtv: Scrap Dealer's Son Clears Medical Entrance Test In Ninth Attempt https://t.co/pXQ3KhIro4 https://t.co/WoPM7DhL87"""
2020-10-25 13:02:11,"b'@ndtv Yes not enough , because of central government, why central government not help'"
2020-10-25 13:02:09,b'@ravkup @ndtv There is no limit now.'
2020-10-25 13:02:07,"b""@ndtv Don't understand to what sick &amp; immoral society it is turning into\xf0\x9f\x98\xa1"""
2020-10-25 13:01:58,b'@ndtv Best wishes to the boy\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f'
2020-10-25 13:01:54,b'Now this dolt will be interviewed &amp; debated on @ndtv @IndiaToday &amp; anchors like @SreenivasanJain @rahulkanwal will\xe2\x80\xa6 https://t.co/RsQuqRzfzn'
2020-10-25 13:01:53,b'RT @bag_debdip: @PiyushGoyal Rail Apprentice we want justice \nWe want back Old GM Power \nhttps://t.co/bR7TH0NL6C\n#RailwayApprenticeBerozgaa\xe2\x80\xa6'
2020-10-25 13:01:53,"b""RT @ndtv: Scrap Dealer's Son Clears Medical Entrance Test In Ninth Attempt https://t.co/pXQ3KhIro4 https://t.co/WoPM7DhL87"""
2020-10-25 13:01:45,"b'RT @ndtv: ""It\'s My Duty..."": AAP\'s Raghav Chadha Helps Man Find Daughter https://t.co/YPM9jRRvti https://t.co/4IYr8xtIGK'"
2020-10-25 13:01:40,b'@004Sachin @ShivamJ24 @ndtv Very True... Actual scenario of India'
2020-10-25 13:01:40,"b'RT @DebsisM: @Vasudevmodi3 @nsitharamanoffc @RBI Each tax payers are contributing to build our INDIA,then why discrimination &amp; deliberately\xe2\x80\xa6'"
2020-10-25 13:01:38,"b""RT @ndtv: Team #BTSARMY - Jin, Suga, J-Hope, RM, Jimin, V and Jungkook spoke to NDTV's @rohitkhilnani!\n\n#BTSOnNDTV - Watch the full intervi\xe2\x80\xa6"""
2020-10-25 13:01:33,"b""RT @ndtv: Scrap Dealer's Son Clears Medical Entrance Test In Ninth Attempt https://t.co/pXQ3KhIro4 https://t.co/WoPM7DhL87"""
2020-10-25 13:01:22,"b""RT @ndtv: Scrap Dealer's Son Clears Medical Entrance Test In Ninth Attempt https://t.co/pXQ3KhIro4 https://t.co/WoPM7DhL87"""
2020-10-25 13:01:20,b'@ndtv Kudos to you. Wish you all the best. Now complete MBBS and MD and serve your parents and society. We r here f\xe2\x80\xa6 https://t.co/x82goJsLe1'
2020-10-25 13:01:12,"b'@JangaSarma @ndtv @EmmanuelMacron Hindu deities have forms though unscriptural,while nothing of sort in Islam.\xe2\x80\xa6 https://t.co/L71zgLHAgh'"
2020-10-25 13:01:04,"b'RT @ndtv: ""PM Has Decided When There Will Be War With China, Pak"": UP BJP Chief https://t.co/tTOUKYE3Zh https://t.co/ITVAwwqaQm'"
2020-10-25 13:01:00,"b'RT @Aksha53627651: @GGSIPUIndia isconducting offline examsof previous semester for in addition to assignments,viva,internal exams all with\xe2\x80\xa6'"
2020-10-25 13:01:00,b'RT @NonBhaktIndian: @Arun2981 @retheeshraj10 Results of amendments in Essential Commodities Act and new Farm Bill are started visible on gr\xe2\x80\xa6'
2020-10-25 13:00:56,"b""RT @ndtv: Team #BTSARMY - Jin, Suga, J-Hope, RM, Jimin, V and Jungkook spoke to NDTV's @rohitkhilnani!\n\n#BTSOnNDTV - Watch the full intervi\xe2\x80\xa6"""
2020-10-25 13:00:51,"b'RT @ndtv: #Watch | ""I always thought of doing something for Pudukkottai"": R Jayalakshmi, the teen who gave up a trip to @Nasa to get toilet\xe2\x80\xa6'"
2020-10-25 13:00:50,b'@ndtv War is a diplomatic failure !\nWar is putting brave soldiers at risk !\nWar is instability !'
2020-10-25 13:00:45,"b""@ndtv The Allen Tshirt. \nThat's what I saw."""
2020-10-25 13:00:42,"b'@ndtv #NCB must investigate,what \xf0\x9f\x96\x95are consuming nowadays \xf0\x9f\x98\x82'"
2020-10-25 13:00:31,b'RT @NonBhaktIndian: @Arun2981 @retheeshraj10 Results of amendments in Essential Commodities Act and new Farm Bill are started visible on gr\xe2\x80\xa6'
2020-10-25 13:00:24,"b""RT @ndtv: Scrap Dealer's Son Clears Medical Entrance Test In Ninth Attempt https://t.co/pXQ3KhIro4 https://t.co/WoPM7DhL87"""
2020-10-25 13:00:18,b'RT @vincy_19: @ndtv Same PM has no guts to call out China for its atrocities against Ulghair Muslims. Wait till France offers alms and he w\xe2\x80\xa6'
2020-10-25 13:00:17,"b'RT @ndtv: #Watch | ""I always thought of doing something for Pudukkottai"": R Jayalakshmi, the teen who gave up a trip to @Nasa to get toilet\xe2\x80\xa6'"
2020-10-25 13:00:12,"b""RT @ndtv: Scrap Dealer's Son Clears Medical Entrance Test In Ninth Attempt https://t.co/pXQ3KhIro4 https://t.co/WoPM7DhL87"""
2020-10-25 13:00:07,"b""RT @ndtv: Team #BTSARMY - Jin, Suga, J-Hope, RM, Jimin, V and Jungkook spoke to NDTV's @rohitkhilnani!\n\n#BTSOnNDTV - Watch the full intervi\xe2\x80\xa6"""
2020-10-25 13:00:05,b'RT @Mr_kumarsantosh: @BINODSA56213934 @samirdash01 @SMEOdisha @otvkhabar @CMO_Odisha @theargus_in @kanak_news #speakupForOdishaJuniorTeache\xe2\x80\xa6'
2020-10-25 13:00:02,"b'@saxenaamit7404 @ndtv There are people who persecute humans all over the world,\n who agree with mutual ideology. \nT\xe2\x80\xa6 https://t.co/NKS7RINSaQ'"
2020-10-25 13:00:01,"b""RT @ndtv: Scrap Dealer's Son Clears Medical Entrance Test In Ninth Attempt https://t.co/pXQ3KhIro4 https://t.co/WoPM7DhL87"""
2020-10-25 12:59:59,"b'RT @ndtv: #Watch | ""I always thought of doing something for Pudukkottai"": R Jayalakshmi, the teen who gave up a trip to @Nasa to get toilet\xe2\x80\xa6'"
2020-10-25 12:59:58,b'@ndtv Now that\xe2\x80\x99s news !!!! Hard work always pays off !!'
2020-10-25 12:59:57,"b'RT @ndtv: Man Dies In Custody, Delhi Police Police Suspends Assistant Sub-Inspector https://t.co/Whs9t5ldsp https://t.co/ojFBFrAnp5'"
2020-10-25 12:59:49,b'@priyagn @ndtv very well said ... why is he always busy in creating a wave ... which more or less but everytime sounds stupid \xf0\x9f\xa4\xa3'
2020-10-25 12:59:48,"b'RT @ndtv: #Watch | ""I always thought of doing something for Pudukkottai"": R Jayalakshmi, the teen who gave up a trip to @Nasa to get toilet\xe2\x80\xa6'"
2020-10-25 12:59:43,"b""RT @ndtv: Scrap Dealer's Son Clears Medical Entrance Test In Ninth Attempt https://t.co/pXQ3KhIro4 https://t.co/WoPM7DhL87"""
2020-10-25 12:59:36,"b'RT @ndtv: ""PM Has Decided When There Will Be War With China, Pak"": UP BJP Chief https://t.co/tTOUKYE3Zh https://t.co/ITVAwwqaQm'"
2020-10-25 12:59:34,b'@ndtv because he does not want to live anymore'
2020-10-25 12:59:34,b'@ShivamJ24 @ndtv That is better then not doing any thing. He already have busted nuclear blackmail bogie of Pakista\xe2\x80\xa6 https://t.co/fLrAWpirol'
2020-10-25 12:59:33,b'RT @bag_debdip: @PiyushGoyal Rail Apprentice we want justice \nWe want back Old GM Power \nhttps://t.co/bR7TH0NL6C\n#RailwayApprenticeBerozgaa\xe2\x80\xa6'
2020-10-25 12:59:33,b'RT @ndtv: 13-Year-Old Boy Allegedly Rapes 5-Year-Old In UP: Police https://t.co/aH0K4nE4F6 https://t.co/9r23f1O1eP'
2020-10-25 12:59:33,"b""RT @ndtv: Team #BTSARMY - Jin, Suga, J-Hope, RM, Jimin, V and Jungkook spoke to NDTV's @rohitkhilnani!\n\n#BTSOnNDTV - Watch the full intervi\xe2\x80\xa6"""
2020-10-25 12:59:32,"b'RT @ndtv: ""PM Has Decided When There Will Be War With China, Pak"": UP BJP Chief https://t.co/tTOUKYE3Zh https://t.co/ITVAwwqaQm'"
2020-10-25 12:59:28,b'RT @bag_debdip: @ShivaGopalMish1 @RailMinIndia @PiyushGoyal Rail Apprentice we want justice \nWe want back Old GM Power \n#RailwayApprenticeB\xe2\x80\xa6'
2020-10-25 12:59:26,"b""RT @ndtv: Scrap Dealer's Son Clears Medical Entrance Test In Ninth Attempt https://t.co/pXQ3KhIro4 https://t.co/WoPM7DhL87"""
2020-10-25 12:59:26,b'@PiyushGoyal Rail Apprentice we want justice \nWe want back Old GM Power \nhttps://t.co/bR7TH0NL6C\xe2\x80\xa6 https://t.co/KhIVhNZ7hX'
2020-10-25 12:59:25,"b""RT @ndtv: Team #BTSARMY - Jin, Suga, J-Hope, RM, Jimin, V and Jungkook spoke to NDTV's @rohitkhilnani!\n\n#BTSOnNDTV - Watch the full intervi\xe2\x80\xa6"""
2020-10-25 12:59:24,"b""RT @rohitkhilnani: Blog @ndtv \n'What It Was Like To Interview #BTS'\n@bts_bighit @btsarmy @bangtan__india \nhttps://t.co/d3WteUwnKs"""
2020-10-25 12:59:13,b'@ndtv @rohitkhilnani @bts_bighit @BTSW_official @BTS_twt @NDTV thank you so much for doing an exclusive interview w\xe2\x80\xa6 https://t.co/BN93BfLiJV'
2020-10-25 12:59:10,"b""RT @ndtv: Scrap Dealer's Son Clears Medical Entrance Test In Ninth Attempt https://t.co/pXQ3KhIro4 https://t.co/WoPM7DhL87"""
2020-10-25 12:59:08,b'RT @Mynation_BH: @MyNation_net @MensDayOutIndia @rashtrapatibhvn @narendramodi @RahulGandhi @rsprasad @RajThakre09 @ThakreUddhav @ArvindKej\xe2\x80\xa6'
2020-10-25 12:59:06,b'RT @Mynation_BH: @MyNation_net @MensDayOutIndia @rashtrapatibhvn @narendramodi @RahulGandhi @rsprasad @RajThakre09 @ThakreUddhav @ArvindKej\xe2\x80\xa6'
2020-10-25 12:59:05,"b'@ndtv He is a chameleon and Chameleon is classified as (Source: Wikipedia)\n\nFamily:\xc2\xa0Chamaeleonidae;\xc2\xa0Rafinesque, 181\xe2\x80\xa6 https://t.co/I7vvaVIWTy'"
2020-10-25 12:59:01,"b""RT @ndtv: Scrap Dealer's Son Clears Medical Entrance Test In Ninth Attempt https://t.co/pXQ3KhIro4 https://t.co/WoPM7DhL87"""
2020-10-25 12:59:00,b'@MyNation_net @MensDayOutIndia @rashtrapatibhvn @narendramodi @RahulGandhi @rsprasad @RajThakre09 @ThakreUddhav\xe2\x80\xa6 https://t.co/2S9zZZNtyH'
2020-10-25 12:58:57,b'Sewage water leaking in B- block dakshinpuri Ambedkar Nagar. No response from anyone. Neither MLA nor Delhi jal boa\xe2\x80\xa6 https://t.co/EG2jRZfVTa'
2020-10-25 12:58:46,"b""RT @ndtv: Team #BTSARMY - Jin, Suga, J-Hope, RM, Jimin, V and Jungkook spoke to NDTV's @rohitkhilnani!\n\n#BTSOnNDTV - Watch the full intervi\xe2\x80\xa6"""
2020-10-25 12:58:33,b'RT @bag_debdip: @ShivaGopalMish1 @RailMinIndia @PiyushGoyal Rail Apprentice we want justice \nWe want back Old GM Power \n#RailwayApprenticeB\xe2\x80\xa6'
2020-10-25 12:58:31,"b""RT @ndtv: Team #BTSARMY - Jin, Suga, J-Hope, RM, Jimin, V and Jungkook spoke to NDTV's @rohitkhilnani!\n\n#BTSOnNDTV - Watch the full intervi\xe2\x80\xa6"""
2020-10-25 12:58:21,b'@ndtv Need shariah law.'
2020-10-25 12:58:16,"b'RT @ndtv: #Watch | ""I always thought of doing something for Pudukkottai"": R Jayalakshmi, the teen who gave up a trip to @Nasa to get toilet\xe2\x80\xa6'"
2020-10-25 12:58:12,"b'RT @ndtv: Trump Seeking Second Term ""To Help Himself"" And His Wealthy Friends: Obama https://t.co/w6noTibTaS https://t.co/EILCJYY8ue'"
2020-10-25 12:58:11,"b'RT @ndtv: ""PM Has Decided When There Will Be War With China, Pak"": UP BJP Chief https://t.co/tTOUKYE3Zh https://t.co/ITVAwwqaQm'"
2020-10-25 12:57:53,b'@sivaramasrk23 @mukul_tweets_ @AadilNaushad5 @ndtv Such a wrong rule they should have twice'
2020-10-25 12:57:49,"b""@ndtv @rohitkhilnani @bts_bighit @BTSW_official @BTS_twt I'm gonna cry \xf0\x9f\x92\x9c\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c\xe2\x80\xa6 https://t.co/Hm6GagGBOi"""
2020-10-25 12:57:45,"b""RT @ashoswai: The way 'Light A Lamp' in April has kept Corona away, this time it will keep China away! https://t.co/fbMMOoI6SH via @ndtv"""
2020-10-25 12:57:37,b'RT @Jaismee70828269: Horrifying \xf0\x9f\x92\x94\n#JUSTICEFORNOORIE\n@GauaharKhan_Net\n@GAUAHAR_KHAN\n@narendramodi\n@ndtv\n@\nhttps://t.co/ZpZzdFbrbI https://t.\xe2\x80\xa6'
2020-10-25 12:57:19,"b""RT @ndtv: Team #BTSARMY - Jin, Suga, J-Hope, RM, Jimin, V and Jungkook spoke to NDTV's @rohitkhilnani!\n\n#BTSOnNDTV - Watch the full intervi\xe2\x80\xa6"""
2020-10-25 12:57:12,b'RT @fieryindian90: @ndtv @bainjal Swati chaturvedi for you https://t.co/ijI43UZT36'
2020-10-25 12:57:08,"b'@ndtv Well done , many congratulations'"
2020-10-25 12:57:07,"b'@Vasudevmodi3 @nsitharamanoffc @RBI Each tax payers are contributing to build our INDIA,then why discrimination &amp; d\xe2\x80\xa6 https://t.co/oZDx8lLtgh'"
2020-10-25 12:56:59,"b""RT @Sandeep78712578: @ndtv #JusticeForSaharaIndiaInvestors \nWhy didn't support media to Sahara India investor's https://t.co/bnTQG13aow"""
2020-10-25 12:56:53,"b""RT @ndtv: Team #BTSARMY - Jin, Suga, J-Hope, RM, Jimin, V and Jungkook spoke to NDTV's @rohitkhilnani!\n\n#BTSOnNDTV - Watch the full intervi\xe2\x80\xa6"""
2020-10-25 12:56:38,b'@ndtv War is not needed. He will just look at China with his Red Eyes and China will be destroyed. \xf0\x9f\x98\x82\xf0\x9f\x98\x82'
